5099|9/17/2018|1|750
5099|9/17/2018|1|1200
5100|9/17/2018||
5100|9/17/2018|1|4200
5101|9/18/2018||
5101|9/18/2018||
5101|9/18/2018|1|4900
5102|9/19/2018||
5102|9/19/2018||
5102|9/19/2018|1|6375
5102|9/19/2018||
5102|9/19/2018|1|7700
5102|9/19/2018||
5102|9/19/2018|1|900
5102|9/19/2018||
5102|9/19/2018|1|750
5102|9/19/2018||
5102|9/19/2018|1|3900
5103|9/20/2018||
5103|9/20/2018||
5103|9/20/2018|1|1800
5103|9/20/2018||
5103|9/20/2018||
5103|9/20/2018|1|5800
5104|9/20/2018||
5104|9/20/2018||
5104|9/20/2018|1|850
5105|9/20/2018||
5105|9/20/2018|1|350
5105|9/20/2018||
5105|9/20/2018|1|150
5106|9/20/2018|0|
5106|9/20/2018|0|11800
5106|9/20/2018||
5106|9/20/2018|0|850
5106|9/20/2018||
5106|9/20/2018|0|700
5106|9/20/2018||
5106|9/20/2018|0|750
5106|9/20/2018||-100
5107|9/24/2018||
5107|9/24/2018|1|14500
5107|9/24/2018||
5107|9/24/2018|1|750
5107|9/24/2018||
5107|9/24/2018|1|1200
5107|9/24/2018||
5107|9/24/2018|1|900
5108|9/25/2018||
5108|9/25/2018|1|2000
5108|9/25/2018||
5108|9/25/2018|1|185
5109|9/28/2018||
5109|9/28/2018||
5109|9/28/2018|1|850
5110|10/1/2018|1|6165
5110|10/1/2018|1|7000
5110|10/1/2018|2|2700
5110|10/1/2018|1|2200
5110|10/1/2018|1|950
5110|10/1/2018|2|4800
5110|10/1/2018|2|300
5110|10/1/2018|2|4400
5110|10/1/2018|1|3185
5110|10/1/2018|2|1450
5110|10/1/2018||
5110|10/1/2018|2|2500
5110|10/1/2018||
5110|10/1/2018|2|1250
5110|10/1/2018|1|850
5110|10/1/2018|1|1500
5110|10/1/2018|1|200
5110|10/1/2018|1|900
5111|10/2/2018||
5111|10/2/2018||
5111|10/2/2018|1|5600
5112|10/2/2018||
5112|10/2/2018||
5112|10/2/2018|1|2000
5113|10/2/2018||
5113|10/2/2018|1|150
5114|10/2/2018||
5114|10/2/2018|2|50
5114|10/2/2018||
5114|10/2/2018|1|134.32
5114|10/2/2018||
5114|10/2/2018|1|150
5114|10/2/2018||
5114|10/2/2018|2|27.93
5114|10/2/2018||
5114|10/2/2018|1|64.03
5114|10/2/2018||
5114|10/2/2018|1|59.8
5114|10/2/2018||
5114|10/2/2018|1|35
5115|10/3/2018||
5115|10/3/2018|1|5813.2
5115|10/3/2018||
5115|10/3/2018|6|325
5116|10/3/2018||
5116|10/3/2018||
5116|10/3/2018|1|300
5118|10/4/2018||
5118|10/4/2018||
5118|10/4/2018|2|180
5118|10/4/2018||
5118|10/4/2018|2|75
5158|10/5/2018||
5158|10/5/2018|1|5000
5158|10/5/2018||
5158|10/5/2018|1|5000
5158|10/5/2018||
5158|10/5/2018|1|1100
5158|10/5/2018||
5158|10/5/2018|1|3500
5158|10/5/2018||
5158|10/5/2018|1|180
5158|10/5/2018||
5119|10/9/2018||
5119|10/9/2018|1|203.63
5120|10/9/2018|0|
5120|10/9/2018|0|13400
5120|10/9/2018||
5120|10/9/2018|0|1450
5120|10/9/2018||
5120|10/9/2018|0|1800
5120|10/9/2018||
5120|10/9/2018||
5120|10/9/2018|0|5800
5120|10/9/2018|0|337.5
5121|10/10/2018||
5121|10/10/2018|1|12000
5121|10/10/2018||
5121|10/10/2018||
5121|10/10/2018||
5121|10/10/2018|1|750
5121|10/10/2018||
5121|10/10/2018|1|1800
5122|10/10/2018||
5122|10/10/2018|1|5813.2
5122|10/10/2018||
5122|10/10/2018|1|5813.2
5123|10/10/2018||
5123|10/10/2018||
5123|10/10/2018|1|700
5123|10/10/2018||
5123|10/10/2018|1|600
5123|10/10/2018||
5123|10/10/2018|1|350
5124|10/10/2018||
5124|10/10/2018|1|11300
5124|10/10/2018||
5124|10/10/2018|1|750
5125|10/11/2018||
5125|10/11/2018|1|125.56
5125|10/11/2018||
5125|10/11/2018|1|150
5125|10/11/2018||
5125|10/11/2018|1|150
5126|10/11/2018||
5126|10/11/2018|1|3300
5127|10/11/2018||
5127|10/11/2018||
5127|10/11/2018|1|2965
5128|10/16/2018||
5128|10/16/2018|1|150
5129|10/17/2018||
5129|10/17/2018|1|1800
5129|10/17/2018||
5129|10/17/2018||-300
5129|10/17/2018||
5129|10/17/2018||-648.5
5130|10/17/2018||
5130|10/17/2018||
5130|10/17/2018|1|20000
5131|10/17/2018||
5131|10/17/2018||
5131|10/17/2018|1|2500
5131|10/17/2018||
5131|10/17/2018|1|17500
5131|10/17/2018||
5131|10/17/2018|4|55
5131|10/17/2018|1|150
5131|10/17/2018||
5131|10/17/2018|1|1300
5132|10/17/2018||
5132|10/17/2018||
5132|10/17/2018|1|2800
5133|10/17/2018||
5133|10/17/2018||
5133|10/17/2018|1|7050
5133|10/17/2018||
5133|10/17/2018|12|28.06
5133|10/17/2018|12|18.24
5133|10/17/2018|8|67.35
5133|10/17/2018|1|525
5133|10/17/2018||
5133|10/17/2018|1|150
5133|10/17/2018|1|60
5133|10/17/2018||-60
5134|10/18/2018||
5134|10/18/2018|1|3000
5134|10/18/2018||
5134|10/18/2018|1|3000
5134|10/18/2018||
5134|10/18/2018|1|600
5161|10/21/2018||
5161|10/21/2018|1|350
5161|10/21/2018||
5161|10/21/2018|1|75
5135|10/22/2018||
5135|10/22/2018|1|5400
5139|10/23/2018||
5139|10/23/2018|1|4200
5139|10/23/2018||
5139|10/23/2018|1|1700
5136|10/30/2018||
5136|10/30/2018|1|6000
5137|10/30/2018||
5137|10/30/2018|1|13000
5137|10/30/2018||
5137|10/30/2018||
5138|10/31/2018||
5138|10/31/2018||
5138|10/31/2018|1|1800
5140|11/1/2018||
5140|11/1/2018|1|150
5141|11/5/2018||
5141|11/5/2018||
5141|11/5/2018|1|4964
5141|11/5/2018||
5141|11/5/2018|1|1450
5142|11/5/2018||
5142|11/5/2018|1|10800
5142|11/5/2018||
5142|11/5/2018|1|1800
5144|11/5/2018||
5144|11/5/2018|1|450
5146|11/5/2018||
5146|11/5/2018||
5146|11/5/2018|1|10000
5146|11/5/2018||
5146|11/5/2018|1|750
5146|11/5/2018||
5146|11/5/2018|1|850
5153|11/5/2018||
5153|11/5/2018|1|5975
5157|11/5/2018|0|
5157|11/5/2018|0|150
5168|11/6/2018||
5168|11/6/2018||
5168|11/6/2018|2|450
5168|11/6/2018||
5168|11/6/2018|2|150
5168|11/6/2018||
5168|11/6/2018|1|300
5169|11/6/2018||
5169|11/6/2018||
5169|11/6/2018|2|450
5169|11/6/2018||
5169|11/6/2018|2|150
5169|11/6/2018||
5169|11/6/2018|1|300
5169|11/6/2018||
5169|11/6/2018|1|1286
5170|11/6/2018||
5170|11/6/2018||
5170|11/6/2018|2|450
5170|11/6/2018||
5170|11/6/2018|2|150
5170|11/6/2018||
5170|11/6/2018|1|300
5171|11/6/2018||
5171|11/6/2018|0|10000
5171|11/6/2018||
5171|11/6/2018|0|750
5171|11/6/2018||
5171|11/6/2018|0|850
5172|11/7/2018||
5172|11/7/2018||
5172|11/7/2018|1|11500
5172|11/7/2018||
5172|11/7/2018|1|1800
5173|11/8/2018||
5173|11/8/2018||
5173|11/8/2018|1|11000
5173|11/8/2018||
5173|11/8/2018|1|750
5173|11/8/2018||
5173|11/8/2018|1|850
5174|11/8/2018||
5174|11/8/2018||
5174|11/8/2018|4|100
5175|11/8/2018||
5175|11/8/2018|1|2500
5175|11/8/2018||
5175|11/8/2018|1|2500
5175|11/8/2018||
5175|11/8/2018|1|2400
5175|11/8/2018||
5175|11/8/2018|2|420
5175|11/8/2018||
5175|11/8/2018|4|325
5176|11/12/2018||
5176|11/12/2018|1|900
5178|11/15/2018||
5178|11/15/2018|1|20000
5179|11/15/2018||
5179|11/15/2018|1|11500
5179|11/15/2018||
5179|11/15/2018|1|1800
5179|11/15/2018||
5179|11/15/2018|1|750
5179|11/15/2018||
5179|11/15/2018|1|1450
5179|11/15/2018||
5179|11/15/2018||-500
5179|11/15/2018||
5179|11/15/2018|1|5800
5180|11/15/2018||
5180|11/15/2018||
5180|11/15/2018|2|450
5180|11/15/2018||
5180|11/15/2018|2|150
5180|11/15/2018||
5180|11/15/2018|1|300
5180|11/15/2018||
5180|11/15/2018|1|1286
5181|11/15/2018||
5181|11/15/2018||
5181|11/15/2018|2|450
5181|11/15/2018||
5181|11/15/2018|2|150
5181|11/15/2018||
5181|11/15/2018|1|300
5181|11/15/2018||
5181|11/15/2018|1|1286
5182|11/16/2018|0|
5182|11/16/2018||
5182|11/16/2018|0|150
5182|11/16/2018||-150
5182|11/16/2018|0|50
5183|11/16/2018|1|3000
5183|11/16/2018||
5183|11/16/2018|1|500
5184|11/19/2018|0|
5184|11/19/2018||
5184|11/19/2018|0|14000
5184|11/19/2018||
5184|11/19/2018|0|1800
5184|11/19/2018|0|750
5185|11/19/2018||
5185|11/19/2018||
5185|11/19/2018|1|2600
5186|11/19/2018||
5186|11/19/2018||
5186|11/19/2018|1|1300
5187|11/20/2018||
5187|11/20/2018||
5187|11/20/2018|1|4000
5187|11/20/2018||
5187|11/20/2018|1|3000
5187|11/20/2018||-3000
5187|11/20/2018||
5187|11/20/2018|1|950
5187|11/20/2018|1|300
5187|11/20/2018||
5187|11/20/2018|1|25
5188|11/20/2018||
5188|11/20/2018||
5188|11/20/2018|1|5800
5189|11/21/2018||
5189|11/21/2018||
5189|11/21/2018|2|150
5189|11/21/2018||
5189|11/21/2018|1|500
5189|11/21/2018||
5189|11/21/2018|1|1286
5189|11/21/2018||
5189|11/21/2018|1|570
5189|11/21/2018||
5189|11/21/2018|1|500
5190|11/21/2018||
5190|11/21/2018||
5190|11/21/2018|2|150
5190|11/21/2018||
5190|11/21/2018|1|500
5190|11/21/2018||
5190|11/21/2018|1|1286
5190|11/21/2018||
5190|11/21/2018|1|570
5190|11/21/2018||
5190|11/21/2018|1|500
5191|11/21/2018||
5191|11/21/2018|1|5000
5191|11/21/2018||
5191|11/21/2018||-3500
5192|11/21/2018||
5192|11/21/2018||
5192|11/21/2018|1|50
5193|11/21/2018||
5193|11/21/2018||
5193|11/21/2018|1|2750
5193|11/21/2018||
5193|11/21/2018|1|11500
5193|11/21/2018||
5193|11/21/2018|1|750
5194|11/21/2018||
5194|11/21/2018||
5194|11/21/2018|1|14000
5194|11/21/2018|1|1800
5194|11/21/2018|1|750
5195|11/26/2018||
5195|11/26/2018||
5195|11/26/2018|1|400
5196|11/26/2018||
5196|11/26/2018|1|200
5197|11/26/2018|0|
5197|11/26/2018||
5197|11/26/2018|0|5800
5198|11/26/2018||
5198|11/26/2018||
5198|11/26/2018|2|150
5198|11/26/2018||
5198|11/26/2018|1|500
5198|11/26/2018||
5198|11/26/2018|1|570
5198|11/26/2018||
5198|11/26/2018|1|500
5199|11/26/2018||
5199|11/26/2018|1|4000
5200|11/27/2018||
5200|11/27/2018||
5200|11/27/2018|2|150
5200|11/27/2018||
5200|11/27/2018|1|500
5200|11/27/2018||
5200|11/27/2018|1|570
5200|11/27/2018||
5200|11/27/2018|1|500
5201|11/29/2018||
5201|11/29/2018||
5201|11/29/2018|1|10300
5201|11/29/2018||
5201|11/29/2018|1|850
5201|11/29/2018||
5201|11/29/2018|1|750
5202|11/30/2018||
5202|11/30/2018||
5202|11/30/2018|4|750
5203|12/3/2018||
5203|12/3/2018|1|34000
5203|12/3/2018||
5203|12/3/2018|1|850
5203|12/3/2018||
5203|12/3/2018|1|1500
5203|12/3/2018||
5203|12/3/2018|1|340
5204|12/3/2018||
5204|12/3/2018|1|18000
5204|12/3/2018||
5204|12/3/2018||
5204|12/3/2018|1|750
5204|12/3/2018|1|400
5204|12/3/2018|1|800
5204|12/3/2018|1|500
5204|12/3/2018|1|1800
5204|12/3/2018|1|500
5204|12/3/2018|1|5800
5204|12/3/2018||
5204|12/3/2018|1|7000
5205|12/3/2018||
5205|12/3/2018|1|11000
5205|12/3/2018||
5205|12/3/2018|1|1325
5205|12/3/2018||
5205|12/3/2018|1|850
5205|12/3/2018||
5205|12/3/2018|1|1200
5206|12/3/2018||
5206|12/3/2018||
5206|12/3/2018|1|10800
5206|12/3/2018||
5206|12/3/2018|1|750
5206|12/3/2018||
5206|12/3/2018|1|850
5206|12/3/2018||
5206|12/3/2018|1|1500
5206|12/3/2018||
5206|12/3/2018|1|50
5207|12/3/2018||
5207|12/3/2018||
5207|12/3/2018|2|120
5207|12/3/2018||
5207|12/3/2018|1|125
5208|12/4/2018||
5208|12/4/2018|9|325
5209|12/4/2018||
5209|12/4/2018||
5209|12/4/2018|1|1200
5209|12/4/2018||
5209|12/4/2018|1|1800
5209|12/4/2018||
5209|12/4/2018|1|200
5210|12/5/2018||
5210|12/5/2018||
5210|12/5/2018|1|11000
5210|12/5/2018||
5210|12/5/2018|1|750
5210|12/5/2018||
5210|12/5/2018|1|850
5210|12/5/2018||
5210|12/5/2018|1|850
5212|12/10/2018||
5212|12/10/2018||
5212|12/10/2018|1|4000
5213|12/10/2018||
5213|12/10/2018||
5213|12/10/2018|2|120
5213|12/10/2018||
5213|12/10/2018|1|100
5214|12/11/2018||
5214|12/11/2018||
5214|12/11/2018||850
5215|12/11/2018||
5215|12/11/2018||
5215|12/11/2018|1|2950
5215|12/11/2018||
5215|12/11/2018|1|850
5215|12/11/2018|1|125
5215|12/11/2018||
5215|12/11/2018|1|700
5215|12/11/2018|1|200
5215|12/11/2018||
5215|12/11/2018|2|200
5215|12/11/2018|2|75
5215|12/11/2018||
5215|12/11/2018|1|1200
5215|12/11/2018|1|500
5215|12/11/2018||
5215|12/11/2018|1|300
5215|12/11/2018||
5215|12/11/2018|1|700
5215|12/11/2018||
5215|12/11/2018|1|175
5215|12/11/2018||
5215|12/11/2018|1|485
5216|12/11/2018||
5216|12/11/2018|1|3000
5217|12/11/2018||
5217|12/11/2018||
5217|12/11/2018|1|1800
5218|12/13/2018||
5218|12/13/2018|1|35150
5218|12/13/2018|1|56.99
5218|12/13/2018|1|173.39
5218|12/13/2018|1|280
5218|12/13/2018|1|650
5218|12/13/2018|1|40
5219|12/13/2018||
5219|12/13/2018|1|1300
5220|12/13/2018||
5220|12/13/2018||
5220|12/13/2018|1|1100
5221|12/14/2018||
5221|12/14/2018||11000
5221|12/14/2018||
5221|12/14/2018|1|1000
5221|12/14/2018||
5221|12/14/2018|1|850
5221|12/14/2018||
5221|12/14/2018|1|750
5222|12/17/2018||
5222|12/17/2018|1|100.4
5223|12/17/2018||
5223|12/17/2018||
5223|12/17/2018|1|1700
5224|12/18/2018||
5224|12/18/2018|1|11500
5224|12/18/2018|1|1000
5224|12/18/2018||
5224|12/18/2018|1|1697
5224|12/18/2018||
5224|12/18/2018|1|1800
5224|12/18/2018||
5224|12/18/2018|1|1360
5224|12/18/2018||
5224|12/18/2018|1|100
5224|12/18/2018||
5224|12/18/2018|1|200
5224|12/18/2018|1|5800
5225|12/19/2018||
5225|12/19/2018||
5225|12/19/2018|1|17000
5225|12/19/2018||
5225|12/19/2018||
5226|12/19/2018||
5226|12/19/2018||
5226|12/19/2018|1|17000
5226|12/19/2018||
5226|12/19/2018||
5226|12/19/2018||
5226|12/19/2018||-277.5
5227|12/19/2018|0|
5227|12/19/2018||
5227|12/19/2018|0|17000
5227|12/19/2018||
5227|12/19/2018|0|
5227|12/19/2018||
5227|12/19/2018||-20442.5
5228|12/19/2018||
5228|12/19/2018|1|1000
5229|12/19/2018||
5229|12/19/2018||
5229|12/19/2018|1|3800
5229|12/19/2018|1|150
5229|12/19/2018|1|1200
5229|12/19/2018||
5229|12/19/2018||
5230|12/20/2018||
5230|12/20/2018|1|1500
5231|12/26/2018|1|1300
5233|12/27/2018|0|
5233|12/27/2018||
5233|12/27/2018|0|17000
5233|12/27/2018||
5233|12/27/2018|0|
5234|12/27/2018||
5234|12/27/2018||
5234|12/27/2018|1|17000
5234|12/27/2018||-3000
5234|12/27/2018||
5234|12/27/2018||
5235|12/27/2018||
5235|12/27/2018||
5235|12/27/2018|1|850
5236|12/27/2018||
5236|12/27/2018||
5236|12/27/2018|1|850
